idx,Word,Lemma,embedding_source,embedding_lookup,vector_norm_raw
78905,relaxes,relax,Word,relaxes,3.460869151570887
78906,relaxing,relax,Word,relaxing,3.008637815041517
78907,relay,relay,Word,relay,3.5668972652688526
78908,relayed,relay,Word,relayed,3.04043718076366
78909,relaying,relay,Word,relaying,2.9384685334079625
78910,relays,relay,Lemma,relay,3.5668972652688526
78914,release,release,Word,release,2.6206519727230027
78915,released,release,Word,released,2.729895362782352
78917,releases,release,Word,releases,2.9209969698104348
78918,releasing,release,Word,releasing,2.6882123082449083
78928,relentless,relentless,Word,relentless,2.675228517065351
78932,relevance,relevance,Word,relevance,2.7349931550498447
78934,relevant,relevant,Word,relevant,2.7499709642734693
78937,reliable,reliable,Word,reliable,2.8448149227673265
78939,reliance,reliance,Word,reliance,3.7123084783439895
78948,relief,relief,Word,relief,2.9567350152505636
78949,reliefs,relief,Lemma,relief,2.9567350152505636
78952,relieve,relieve,Word,relieve,2.949048794609898
78955,relieves,relieve,Word,relieves,3.3750902621844547
78956,relieving,relieve,Word,relieving,2.8365037009140077
78958,religion,religion,Word,religion,3.061657160912439
78961,religions,religion,Word,religions,3.482738583246506
78964,religious,religious,Word,religious,2.8298611687945923
78978,relish,relish,Word,relish,2.8107131937405545
78979,relished,relish,Lemma,relish,2.8107131937405545
78980,relishes,relish,Word,relishes,3.3583796500259213
78981,relishing,relish,Word,relishing,3.4037463225595928
78998,reluctance,reluctance,Word,reluctance,3.1417986894378407
78999,reluctant,reluctant,Word,reluctant,2.976847529448092
79005,remain,remain,Word,remain,2.649171247529207
79006,remainder,remainder,Word,remainder,2.486973418277247
79008,remaindering,remainder,Lemma,remainder,2.486973418277247
79009,remainders,remainder,Lemma,remainder,2.486973418277247
79010,remained,remain,Word,remained,2.944612803302781
79011,remaining,remain,Word,remaining,2.2441909515100895
79012,remains,remain,Word,remains,2.6514572276249444
79022,remark,remark,Word,remark,2.966111949036021
79023,remarkable,remarkable,Word,remarkable,2.535964270254481
79026,remarked,remark,Word,remarked,2.266368631002695
79028,remarking,remark,Word,remarking,2.1539258562105523
79029,remarks,remark,Word,remarks,3.2407837848144254
79049,remedied,remedy,Lemma,remedy,3.0353940628266636
79050,remedies,remedy,Word,remedies,3.5433557035906946
79052,remedy,remedy,Word,remedy,3.0353940628266636
79053,remedying,remedy,Lemma,remedy,3.0353940628266636
79054,remember,remember,Word,remember,2.3083437177375763
79056,remembered,remember,Word,remembered,2.6892917378082335
79057,remembering,remember,Word,remembering,2.6071214606511086
79058,remembers,remember,Word,remembers,2.918002743191974
79059,remembrance,remembrance,Word,remembrance,3.4330740040035526
79060,remembrances,remembrance,Word,remembrances,3.670665107454523
79106,remnants,remnant,Word,remnants,2.893850948729813
79130,remorse,remorse,Word,remorse,4.17515103204427
79138,remote,remote,Word,remote,2.817740914078026
79175,Renaissance,renaissance,Word,Renaissance,2.7401085011369597
79188,render,render,Word,render,2.867488869083087
79189,rendered,render,Word,rendered,2.757932235561866
79191,rendering,render,Word,rendering,2.6192505414387552
79193,renders,render,Word,renders,2.9368925266607318
79196,rendezvous,rendezvous,Word,rendezvous,3.236555365210245
79250,renowned,renown,Word,renowned,2.5685219186182353
79253,rent,rent,Word,rent,2.9677636876789903
79256,rental,rental,Word,rental,2.894521902104488
79257,rentals,rental,Word,rentals,3.2853446392404444
79258,rented,rent,Word,rented,2.7955290370210295
79263,renting,rent,Word,renting,3.0012734039934363
79264,rents,rent,Word,rents,3.4017796431798377
79349,repeat,repeat,Word,repeat,3.0568534635016693
79352,repeated,repeat,Word,repeated,2.5167635637119927
79356,repeating,repeat,Word,repeating,2.7874436966013914
79357,repeats,repeat,Word,repeats,2.8827886338691755
79383,repetitions,repetition,Word,repetitions,4.107816155309217
79387,repetitive,repetitive,Word,repetitive,3.0768244149851
79429,replied,reply,Word,replied,2.8826866259149218
79431,replies,reply,Word,replies,3.283739146591203
79432,reply,reply,Word,reply,3.4029060182193764
79433,replying,reply,Word,replying,3.3150607684930287
79486,represent,represent,Word,represent,2.7103536140120825
79495,represented,represent,Word,represented,2.5014184425047157
79496,representing,represent,Word,representing,2.4714364566680476
79497,represents,represent,Word,represents,2.783857407048457
79576,republics,republic,Word,republics,3.7029241511273647
79602,reputation,reputation,Word,reputation,3.2418922430429533
79605,reputations,reputation,Word,reputations,3.5124307882155104
79673,rescue,rescue,Word,rescue,3.2591053175908726
79674,rescued,rescue,Word,rescued,3.5245747893247965
79677,rescues,rescue,Lemma,rescue,3.2591053175908726
79678,rescuing,rescue,Word,rescuing,3.25710707123147
79706,resent,resent,Word,resent,3.0207180956248245
79707,resented,resent,Word,resented,3.140998865259718
79709,resentful,resentful,Word,resentful,2.966397488891927
79712,resenting,resent,Lemma,resent,3.0207180956248245
79714,resents,resent,Lemma,resent,3.0207180956248245
79719,reservations,reservation,Word,reservations,3.5179361624262753
79720,reserve,reserve,Word,reserve,3.129873532767312
79721,reserved,reserve,Word,reserved,2.871659567063463
79723,reserves,reserve,Word,reserves,3.405165538673562
79724,reserving,reserve,Word,reserving,2.8476621282597168
79727,reservoir,reservoir,Word,reservoir,3.244669233908627
79728,reservoirs,reservoir,Word,reservoirs,3.555676571224867
79750,reside,reside,Word,reside,3.1026120438035805
79751,resided,reside,Word,resided,3.363842292410172
79752,residence,residence,Word,residence,3.037538901593999
79753,residences,residence,Word,residences,2.952959009556582
79756,resident,resident,Word,resident,2.576137047900185
79757,residential,residential,Word,residential,2.7690462921493233
79759,residents,resident,Word,residents,2.7644384756477995
79760,resides,reside,Word,resides,3.293735932312595
79761,residing,reside,Word,residing,2.842041001880728
79767,residues,residue,Word,residues,3.5756431461337703
79771,resign,resign,Word,resign,3.6473912143953937
79772,resignation,resignation,Word,resignation,3.7158014871123815
79773,resignations,resignation,Word,resignations,3.829454112889215
79774,resigned,resign,Word,resigned,3.6046435021275207
79776,resigning,resign,Word,resigning,3.4943624474091166
79777,resigns,resign,Word,resigns,4.797558348014941
79783,resin,resin,Word,resin,3.3825734657370012
79790,resins,resin,Word,resins,3.7913337898316875
79821,resolution,resolution,Word,resolution,3.1375586982298103
79822,resolutions,resolution,Word,resolutions,3.561215466627701
79846,resort,resort,Word,resort,2.88204291099157
79847,resorted,resort,Word,resorted,2.9981306252284456
79848,resorting,resort,Word,resorting,2.8863977404547696
79849,resorts,resort,Word,resorts,3.3215771593078713
79855,resource,resource,Word,resource,2.8753820688959113
79856,resourceful,resourceful,Word,resourceful,2.9109695678090617
79859,resources,resource,Word,resources,2.733954541338471
79860,respect,respect,Word,respect,2.6524918709689405
79866,respected,respect,Word,respected,2.9091456423531237
79869,respectful,respectful,Word,respectful,3.398784247511991
79872,respecting,respect,Word,respecting,2.878326989955633
79875,respects,respect,Word,respects,3.322417029354408
79895,respond,respond,Word,respond,2.8800637328013647
79896,responded,respond,Word,responded,2.837604863703476
79901,responding,respond,Word,responding,2.7188011951105313
79902,responds,respond,Word,responds,2.8891996368903112
79903,response,response,Word,response,2.553996102096729
79904,responses,response,Word,responses,3.1537039003053295
79907,responsible,responsible,Word,responsible,2.7906979028869365
79909,responsive,responsive,Word,responsive,2.992053729002113
79913,rest,rest,Word,rest,1.9503479733638438
79926,restaurant,restaurant,Word,restaurant,3.0197919063825505
79929,restaurants,restaurant,Word,restaurants,2.968822605320465
79932,rested,rest,Word,rested,3.0939370545916107
79936,resting,rest,Word,resting,2.914413281564151
79942,restless,restless,Word,restless,3.0041760033891927
79952,restoration,restoration,Word,restoration,3.113575451343783
79953,restorations,restoration,Lemma,restoration,3.113575451343783
79957,restore,restore,Word,restore,3.0331310085706518
79958,restored,restore,Word,restored,3.4082010283252364
79961,restores,restore,Lemma,restore,3.0331310085706518
79962,restoring,restore,Word,restoring,3.05310403667858
79988,rests,rest,Word,rests,3.145350961454049
79994,result,result,Word,result,2.069427360309274
79998,resulted,result,Word,resulted,2.65986073916737
79999,resulting,result,Word,resulting,2.2344549689701374
80000,results,result,Word,results,2.7229026818387885
80035,retail,retail,Word,retail,2.6633208392890593
80036,retailed,retail,Lemma,retail,2.6633208392890593
80040,retails,retail,Lemma,retail,2.6633208392890593
80123,retire,retire,Word,retire,3.437976485393965
80124,retired,retire,Word,retired,2.848391683195736
80129,retires,retire,Word,retires,3.7771210888850404
80130,retiring,retire,Word,retiring,3.18392205678741
80176,retreat,retreat,Word,retreat,2.7995563882175425
80177,retreated,retreat,Word,retreated,3.2428801884040803
80179,retreating,retreat,Word,retreating,2.8503366172682822
80181,retreats,retreat,Word,retreats,3.281748101806075
80196,retrieve,retrieve,Word,retrieve,3.025942232411082
80197,retrieved,retrieve,Word,retrieved,3.0835708068942878
80200,retrieves,retrieve,Lemma,retrieve,3.025942232411082
80201,retrieving,retrieve,Lemma,retrieve,3.025942232411082
80247,return,return,Word,return,2.3885025428123816
80249,returned,return,Word,returned,2.568117265880295
80252,returning,return,Word,returning,2.407355258454241
80253,returns,return,Word,returns,2.759790124717572
80299,reveal,reveal,Word,reveal,2.6885722847525577
80300,revealed,reveal,Word,revealed,2.5070079688977267
80302,revealing,reveal,Word,revealing,2.3780986827532073
80304,reveals,reveal,Word,reveals,2.679566240302232
80307,revelation,revelation,Word,revelation,2.5146234809394326
80308,revelations,revelation,Word,revelations,3.0533189870446455
80330,revenue,revenue,Word,revenue,3.2015559241780314
80333,revenues,revenue,Word,revenues,3.2745062151688162
80344,revered,revere,Word,revered,2.8393823180914692
80345,reverence,reverence,Word,reverence,3.238197110159236
80346,reverenced,reverence,Lemma,reverence,3.238197110159236
80347,reverences,reverence,Lemma,reverence,3.238197110159236
80348,reverencing,reverence,Lemma,reverence,3.238197110159236
80442,revolt,revolt,Word,revolt,3.3410822317743696
80443,revolted,revolt,Word,revolted,3.2785706259341696
80444,revolting,revolt,Word,revolting,2.8553910911149916
80446,revolts,revolt,Word,revolts,3.9585766591709777
80475,reward,reward,Word,reward,3.237813875983208
80476,rewarded,reward,Word,rewarded,2.8916674023445235
80479,rewards,reward,Word,rewards,3.008527277613207
80539,rhetoric,rhetoric,Word,rhetoric,3.4072586408532044
80559,rhinoceros,rhinoceros,Word,rhinoceros,3.704040178914931
80560,rhinoceroses,rhinoceros,Lemma,rhinoceros,3.704040178914931
80590,rhyme,rhyme,Word,rhyme,3.314219754967302
80591,rhymed,rhyme,Lemma,rhyme,3.314219754967302
80592,rhymes,rhyme,Word,rhymes,3.3145872441289987
80595,rhyming,rhyme,Word,rhyming,3.2293369633913476
80597,rhythm,rhythm,Word,rhythm,3.508134727087519
80598,rhythmic,rhythmic,Word,rhythmic,3.3515541442222054
80602,rhythms,rhythm,Word,rhythms,3.509734381410618
80604,rib,rib,Word,rib,3.3709532764709245
80615,ribbon,ribbon,Word,ribbon,3.3572281149932977
80617,ribbons,ribbon,Word,ribbons,3.445991653981697
80627,ribs,rib,Word,ribs,3.4258721437801976
80633,rice,rice,Word,rice,3.393820631662493
80636,rich,rich,Word,rich,2.617065305442953
80645,riches,riches,Word,riches,3.3601841930435197
80651,richness,richness,Word,richness,3.1825801875249566
80661,rickety,rickety,Word,rickety,3.0982645349999816
80681,riddles,riddle,Word,riddles,3.524980973333157
80682,riddling,riddle,Word,riddling,3.424221471606594
80683,ride,ride,Word,ride,2.775528956782425
80684,rider,rider,Word,rider,3.360739236954332
80687,riders,rider,Word,riders,3.33354015783143
80688,rides,ride,Word,rides,2.9858018092552108
80689,ridge,ridge,Word,ridge,3.4756550191479176
80694,ridges,ridge,Word,ridges,3.617319236490065
80696,ridging,ridge,Lemma,ridge,3.4756550191479176
80698,ridicule,ridicule,Word,ridicule,3.259512838568487
80699,ridiculed,ridicule,Word,ridiculed,2.8712789325939374
80701,ridicules,ridicule,Lemma,ridicule,3.259512838568487
80702,ridiculing,ridicule,Word,ridiculing,2.9184792660831063
80703,ridiculous,ridiculous,Word,ridiculous,2.6001191508392605
80706,riding,ride,Word,riding,2.7548238386062054
80726,rifle,rifle,Word,rifle,3.7055914549697473
80728,rifled,rifle,Word,rifled,3.805892994291708
80733,rifles,rifle,Word,rifles,3.520903718668888
80735,rifling,rifle,Word,rifling,3.558320980714142
80736,rift,rift,Word,rift,3.899079040156401
80737,rifts,rift,Lemma,rift,3.899079040156401
80738,rig,rig,Word,rig,3.4859299391778706
80740,rigged,rig,Word,rigged,3.452875982266934
80745,right,right,Word,right,1.9395462992529107
80746,righted,right,Lemma,right,1.9395462992529107
80752,rightful,rightful,Word,rightful,3.404129273091085
80757,righting,right,Lemma,right,1.9395462992529107
80768,rigid,rigid,Word,rigid,2.723298168760721
80779,rigorous,rigorous,Word,rigorous,2.9039717763440063
80785,rigs,rig,Word,rigs,3.804836915601495
80795,rim,rim,Word,rim,3.63240053194689
80802,rimmed,rim,Word,rimmed,3.7004345097865423
80803,rimming,rim,Lemma,rim,3.63240053194689
80804,rims,rim,Word,rims,3.4712173881639163
80810,ring,ring,Word,ring,2.950339717903093
80814,ringed,ring,Word,ringed,3.2724692321751325
80819,ringing,ring,Word,ringing,3.0642802614013624
80828,rings,ring,Word,rings,2.9686278783058153
80835,rink,rink,Word,rink,3.3662826095432066
80837,rinks,rink,Lemma,rink,3.3662826095432066
80838,rinse,rinse,Word,rinse,3.983528154882798
80839,rinsed,rinse,Lemma,rinse,3.983528154882798
80840,rinses,rinse,Lemma,rinse,3.983528154882798
80841,rinsing,rinse,Word,rinsing,3.69657435534942
80843,riot,riot,Word,riot,3.346819384347731
80844,rioted,riot,Word,rioted,4.3389026478382
80851,riots,riot,Word,riots,3.855440630649082
80852,rip,rip,Word,rip,2.7196024529342746
80857,ripe,ripe,Word,ripe,3.0211393616204982
80859,ripen,ripen,Word,ripen,4.16021989784697
80860,ripened,ripen,Word,ripened,3.481164787371142
80862,ripening,ripen,Word,ripening,3.856763105129589
80863,ripens,ripen,Lemma,ripen,4.16021989784697
80870,ripped,rip,Word,ripped,2.962046284203812
80872,ripping,rip,Word,ripping,2.735925923150216
80873,ripple,ripple,Word,ripple,3.5260820449296904
80874,rippled,ripple,Word,rippled,3.7813978083767683
80875,ripples,ripple,Word,ripples,3.566055001513043
80876,rippling,ripple,Word,rippling,3.3948964722831145
80878,rips,rip,Lemma,rip,2.7196024529342746
80884,rise,rise,Word,rise,2.626916749333048
80885,risen,rise,Word,risen,3.379684719717309
80888,rises,rise,Word,rises,2.9801440134036947
80893,rising,rise,Word,rising,2.5320879582697424
80895,risk,risk,Word,risk,2.7647260039176094
80896,risked,risk,Word,risked,2.9065364094727144
80901,risking,risk,Word,risking,2.982151607143118
80903,risks,risk,Word,risks,3.0263009616492367
80904,risky,risky,Word,risky,2.924954995532249
80913,rite,rite,Word,rite,3.8828207949703053
80914,rites,rite,Word,rites,3.7961025172913945
80923,ritual,ritual,Word,ritual,3.2244391953208162
80934,rituals,ritual,Word,rituals,3.4152382670287342
80939,rival,rival,Word,rival,2.618675457491069
80941,rivaled,rival,Word,rivaled,3.085205735216813
80942,rivalled,rival,Lemma,rival,2.618675457491069
80943,rivalling,rival,Lemma,rival,2.618675457491069
80944,rivalries,rivalry,Word,rivalries,3.855244903250331
80945,rivalry,rivalry,Word,rivalry,3.8675172865962186
80946,rivals,rival,Word,rivals,2.917578107821249
80950,river,river,Word,river,3.1403448454068705
80960,rivers,river,Word,rivers,3.443622509969259
80970,riveted,rivet,Lemma,rivet,3.6736194588650384
80985,road,road,Word,road,2.603055059363391
81004,roads,road,Word,roads,3.1251480189817453
81006,roadside,roadside,Word,roadside,3.079591068859683
81012,roadway,roadway,Word,roadway,3.391413190303855
81013,roadways,roadway,Word,roadways,3.4734838554509735
81018,roam,roam,Word,roam,3.3448918648586026
81019,roamed,roam,Word,roamed,3.621647165196654
81022,roaming,roam,Word,roaming,3.578141476771037
81023,roams,roam,Lemma,roam,3.3448918648586026
81026,roar,roar,Word,roar,3.5500036316353696
81027,roared,roar,Word,roared,3.435669195066522
81030,roars,roar,Word,roars,3.6831462024363324
81031,roast,roast,Word,roast,3.465089977018122
81035,roasting,roast,Lemma,roast,3.465089977018122
81036,roasts,roast,Word,roasts,3.495043310032788
81037,rob,rob,Word,rob,3.588314566885111
81040,robbed,rob,Word,robbed,3.622795741726353
81041,robber,robber,Word,robber,4.408646245481185
81042,robberies,robbery,Word,robberies,4.405173102963032
81043,robbers,robber,Word,robbers,3.8445983755417634
81044,robbery,robbery,Word,robbery,3.9674739285617666
81046,robbing,rob,Word,robbing,3.6182021391786594
81050,robe,robe,Word,robe,3.7446323024615933
81051,robed,robe,Word,robed,3.7215675952598612
81058,robes,robe,Word,robes,3.8984449453104477
81071,robs,rob,Word,robs,3.776555544847805
81080,rock,rock,Word,rock,2.7339821100286312
81087,rocked,rock,Word,rocked,2.9529348346255015
81089,rocker,rocker,Word,rocker,3.280757544616451
81091,rockers,rocker,Word,rockers,3.5753564871430283
81093,rocket,rocket,Word,rocket,3.6632876248120625
81095,rocketed,rocket,Lemma,rocket,3.6632876248120625
81096,rocketing,rocket,Lemma,rocket,3.6632876248120625
81098,rockets,rocket,Word,rockets,4.074502464489624
81108,rocking,rock,Word,rocking,2.8276191492481346
81113,rocks,rock,Word,rocks,2.8032624542829447
81124,rod,rod,Word,rod,3.3772773728562804
81128,rode,ride,Word,rode,3.1971043923541447
81130,rodents,rodent,Word,rodents,3.2535208200138817
81139,rods,rod,Word,rods,3.5731814900890426
81169,role,role,Word,role,2.9566854357539847
81172,roles,role,Word,roles,3.2366081916209026
81175,roll,roll,Word,roll,2.511211796560325
81178,rolled,roll,Word,rolled,2.6387183535115217
81179,roller,roller,Word,roller,2.8957830609426622
81182,rollers,roller,Lemma,roller,2.8957830609426622
81191,rolling,roll,Word,rolling,2.473164766806077
81196,rolls,roll,Word,rolls,2.7625666577718317
81204,Roman,roman,Word,Roman,2.8133489983919366
81205,romance,romance,Word,romance,3.169855517152008
81206,romanced,romance,Lemma,romance,3.169855517152008
81209,romances,romance,Word,romances,3.4754509408688463
81210,romancing,romance,Word,romancing,3.3547444244375186
81221,Romans,roman,Word,Romans,3.3988306959982184
81222,romantic,romantic,Word,romantic,2.994277750077814
81232,romantics,romantic,Word,romantics,3.327743700612943
81269,roof,roof,Word,roof,2.944560828531026
81270,roofed,roof,Word,roofed,3.664739357725535
81276,roofs,roof,Word,roofs,3.506301871213177
81291,room,room,Word,room,2.5026314848995077
81294,roomed,room,Lemma,room,2.5026314848995077
81303,rooming,room,Word,rooming,3.6073679752043444
81306,rooms,room,Word,rooms,2.968967084517964
81313,roost,roost,Word,roost,3.8706404780036188
81314,roosted,roost,Lemma,roost,3.8706404780036188
81319,roosting,roost,Lemma,roost,3.8706404780036188
81320,roosts,roost,Lemma,roost,3.8706404780036188
81321,root,root,Word,root,2.941015005612741
81323,rooted,root,Word,rooted,2.7668540242219613
81327,rooting,root,Word,rooting,3.4076858295869465
81335,roots,root,Word,roots,3.154051099149648
81339,rope,rope,Word,rope,3.256887338994949
81340,roped,rope,Word,roped,3.120577639918494
81346,ropes,rope,Word,ropes,3.289660656427339
81359,roping,rope,Lemma,rope,3.256887338994949
81393,roses,rose,Word,roses,3.3804590251269464
81423,rot,rot,Word,rot,3.329876271579251
81432,rotate,rotate,Word,rotate,3.430549791996481
81433,rotated,rotate,Word,rotated,3.1996411580676467
81434,rotates,rotate,Word,rotates,3.8605431290997974
81435,rotating,rotate,Word,rotating,3.0483184755634634
81436,rotation,rotation,Word,rotation,3.402002656516256
81439,rotations,rotation,Word,rotations,3.312774143573617
81458,rots,rot,Word,rots,4.021750769382027
81459,rotted,rot,Lemma,rot,3.329876271579251
81460,rotten,rotten,Word,rotten,2.9603630392473765
81466,rotting,rot,Word,rotting,3.08974828997662
81481,rough,rough,Word,rough,2.8547231474387913
81486,roughed,rough,Word,roughed,3.8201279347586232
81499,roughing,rough,Lemma,rough,2.8547231474387913
81501,roughly,roughly,Word,roughly,2.2468482639595653
81504,roughness,roughness,Word,roughness,3.4459793151396605
81507,roughs,rough,Lemma,rough,2.8547231474387913
81514,round,round,Word,round,2.4095593279318277
81516,roundabout,roundabout,Word,roundabout,3.1998341128684795
81517,roundabouts,roundabout,Lemma,roundabout,3.1998341128684795
81518,rounded,round,Word,rounded,2.7899556777075825
81533,rounding,round,Word,rounding,3.0361919173280696
81537,rounds,round,Word,rounds,2.819260502749874
81562,route,route,Word,route,2.8037414900757103
81563,routed,route,Word,routed,3.229209529486895
81565,routes,route,Word,routes,3.25101302898197
81566,routine,routine,Word,routine,2.5832936613552353
81568,routines,routine,Word,routines,3.1841898243371185
81569,routing,route,Lemma,route,2.8037414900757103
81578,roving,rove,Word,roving,2.7658879670373926
81579,row,row,Word,row,2.6076392572283487
81593,rowed,row,Word,rowed,3.7302646752061985
81603,rows,row,Word,rows,2.867486359810957
81609,royal,royal,Word,royal,3.253061119869659
81615,royals,royal,Lemma,royal,3.253061119869659
81616,royalties,royalty,Word,royalties,4.120896802740989
81617,royalty,royalty,Word,royalty,3.5393793042194726
81625,rub,rub,Word,rub,3.1140679839225545
81626,rubbed,rub,Word,rubbed,3.1875548753257177
81627,rubber,rubber,Word,rubber,3.080968080012975
81628,rubbered,rubber,Lemma,rubber,3.080968080012975
81629,rubbering,rubber,Lemma,rubber,3.080968080012975
81639,rubbers,rubber,Lemma,rubber,3.080968080012975
81643,rubbing,rub,Word,rubbing,3.1546614742189147
81645,rubbish,rubbish,Word,rubbish,3.3052686050725284
81646,rubbished,rubbish,Lemma,rubbish,3.3052686050725284
81647,rubbishes,rubbish,Lemma,rubbish,3.3052686050725284
81648,rubbishing,rubbish,Lemma,rubbish,3.3052686050725284
81650,rubble,rubble,Word,rubble,4.130718903795862
81660,rubies,ruby,Word,rubies,3.7113320526146416
81667,rubs,rub,Lemma,rub,3.1140679839225545
81681,rudder,rudder,Word,rudder,4.224741541970132
81684,rudders,rudder,Lemma,rudder,4.224741541970132
81695,rude,rude,Word,rude,3.1016124049494174
81730,rug,rug,Word,rug,3.645613147017317
81734,rugged,rugged,Word,rugged,3.13436059691709
81739,rugs,rug,Word,rugs,3.5866653436989475
81742,ruin,ruin,Word,ruin,2.860343780967232
81744,ruined,ruin,Word,ruined,2.8605626712190864
81746,ruining,ruin,Word,ruining,3.0805223878607744
81749,ruins,ruin,Word,ruins,3.1349689908612737
81753,rule,rule,Word,rule,2.6079210112213222
81756,ruled,rule,Word,ruled,3.0536141631650184
81758,ruler,ruler,Word,ruler,3.2493213672923997
81759,rulers,ruler,Word,rulers,3.1948755705715723
81760,rules,rule,Word,rules,2.8445742524584117
81761,ruling,ruling,Word,ruling,2.839674727605283
81763,rulings,ruling,Word,rulings,3.197792342542128
81764,rum,rum,Word,rum,3.6708496934681074
81770,rumble,rumble,Word,rumble,3.2267186763568203
81771,rumbled,rumble,Word,rumbled,3.4843883630646504
81772,rumbles,rumble,Word,rumbles,3.343785322298818
81773,rumbling,rumble,Word,rumbling,3.222873437656452
81810,rump,rump,Word,rump,2.951312287832277
81815,rumps,rump,Lemma,rump,2.951312287832277
81819,run,run,Word,run,2.0182070292083543
81823,runaway,runaway,Word,runaway,2.7584419674668568
81824,runaways,runaway,Lemma,runaway,2.7584419674668568
81832,rung,ring,Word,rung,2.8659120950729426
81839,runner,runner,Word,runner,3.2699425218491154
81840,runners,runner,Word,runners,3.326438064090705
81844,running,run,Word,running,2.177822707105182
81847,runs,run,Word,runs,2.556847517897852
81852,runway,runway,Word,runway,3.791988208110489
81853,runways,runway,Word,runways,4.04480790115705
81861,rupture,rupture,Word,rupture,3.5054455658367676
81862,ruptured,rupture,Word,ruptured,3.7716167953091007
81863,ruptures,rupture,Lemma,rupture,3.5054455658367676
81864,rupturing,rupture,Lemma,rupture,3.5054455658367676
81865,rural,rural,Word,rural,2.7757615650212837
81873,rushed,rush,Word,rushed,3.0873118903076024
81875,rushes,rush,Word,rushes,3.171859596765871
81878,rushing,rush,Word,rushing,3.2348687918116292
81899,rust,rust,Word,rust,3.7531583259830334
81900,rusted,rust,Word,rusted,3.3863479663430343
81901,rustic,rustic,Word,rustic,3.1484833318139605
81911,rustics,rustic,Lemma,rustic,3.1484833318139605
81929,rusts,rust,Lemma,rust,3.7531583259830334
81940,ruthless,ruthless,Word,ruthless,3.113001715117506
81944,ruts,rut,Word,ruts,3.649777547810564
82020,sack,sack,Word,sack,3.235550848020518
82024,sacked,sack,Lemma,sack,3.235550848020518
82027,sacking,sack,Word,sacking,3.337923017750278
82028,sacks,sack,Word,sacks,4.230961658199443
82038,sacred,sacred,Word,sacred,3.111432676158091
82042,sacrifice,sacrifice,Word,sacrifice,3.038816422411369
82043,sacrificed,sacrifice,Word,sacrificed,3.1259609429600848
82044,sacrifices,sacrifice,Word,sacrifices,3.496330265052071
82047,sacrificing,sacrifice,Word,sacrificing,2.8706345304510386
82061,sad,sad,Word,sad,2.9004838951815044
82069,saddle,saddle,Word,saddle,2.9204783798658673
82075,saddled,saddle,Word,saddled,3.071602446603809
82080,saddles,saddle,Word,saddles,3.222734248707928
82082,saddling,saddle,Lemma,saddle,2.9204783798658673
82097,sadness,sadness,Word,sadness,3.4884624664670407
82104,safe,safe,Word,safe,2.7044242392270497
82110,safeguard,safeguard,Word,safeguard,2.8381677465530353
82111,safeguarded,safeguard,Lemma,safeguard,2.8381677465530353
82112,safeguarding,safeguard,Lemma,safeguard,2.8381677465530353
82113,safeguards,safeguard,Word,safeguards,3.330892698633868
82120,safes,safe,Lemma,safe,2.7044242392270497
82122,safeties,safety,Word,safeties,3.9256877999163846
82123,safety,safety,Word,safety,2.8107072108777547
82136,sage,sage,Word,sage,2.9546203265728113
82139,sages,sage,Word,sages,3.446271999741402
82140,sagged,sag,Word,sagged,3.5082871562447804
82141,sagging,sag,Word,sagging,3.1001579253967924
82147,sags,sag,Word,sags,3.6043728270815456
82154,said,say,Word,said,2.00663214939376
82156,sail,sail,Word,sail,3.3465645090702125
82162,sailed,sail,Word,sailed,3.468983475642639
82166,sailor,sailor,Word,sailor,3.5870621694722096
82169,sailors,sailor,Word,sailors,3.378990049078664
82172,sails,sail,Word,sails,3.2631033304336365
82198,salad,salad,Word,salad,3.4238801944113444
82199,salads,salad,Word,salads,3.6516409162998347
82204,salaries,salary,Word,salaries,3.513500779356963
82205,salary,salary,Word,salary,3.814437024308543
82206,sale,sale,Word,sale,2.6670097622779863
82212,sales,sale,Word,sales,2.880885882268815
82222,salesmen,salesman,Word,salesmen,3.4942526490032133
82251,saliva,saliva,Word,saliva,3.7601181335329037
82273,salmon,salmon,Word,salmon,3.8042967034352113
82277,salmons,salmon,Lemma,salmon,3.8042967034352113
82281,saloon,saloon,Word,saloon,3.256288872969065
82284,saloons,saloon,Word,saloons,3.595598042529785
82289,salt,salt,Word,salt,3.270560348585747
82294,salted,salt,Word,salted,3.13199239352159
82302,salting,salt,Word,salting,3.5384052122521092
82314,salts,salt,Word,salts,3.141516025737453
82319,salty,salty,Word,salty,2.9734724770395635
82332,salute,salute,Word,salute,3.175444524891287
82333,saluted,salute,Word,saluted,3.268679348796019
82334,salutes,salute,Lemma,salute,3.175444524891287
82336,saluting,salute,Lemma,salute,3.175444524891287
82341,salvage,salvage,Word,salvage,3.116507224849301
82343,salvaged,salvage,Lemma,salvage,3.116507224849301
82345,salvages,salvage,Lemma,salvage,3.116507224849301
82346,salvaging,salvage,Word,salvaging,3.137892773496916
82347,salvation,salvation,Word,salvation,2.9096376909408193
82350,salvations,salvation,Lemma,salvation,2.9096376909408193
82391,sample,sample,Word,sample,3.0535031216904125
82392,sampled,sample,Word,sampled,3.151241979580971
82395,samples,sample,Word,samples,3.503660121800309
82396,sampling,sample,Word,sampling,3.1121976522138235
82435,sanctuaries,sanctuary,Lemma,sanctuary,3.1221066650435483
82436,sanctuary,sanctuary,Word,sanctuary,3.1221066650435483
82442,sand,sand,Word,sand,2.902879710701114
